course_code,department,year,semester,student_count,faculty_id,day_of_week,start_time,end_time,venue_name
ECE457,ECE,3,6,50,FAC5062,Tuesday,14:00,15:00,EW 104
IT488,IT,3,5,60,FAC5013,Tuesday,12:15,13:15,EW 104
AIDS434,AIDS,2,4,42,FAC5030,Tuesday,09:00,10:00,EW 104
IT434,IT,2,4,42,FAC5096,Wednesday,10:00,11:00,EW 104
AIDS311,AIDS,3,6,46,FAC5051,Wednesday,14:00,15:00,EW 104
IT357,IT,3,6,58,FAC5050,Wednesday,12:15,13:15,EW 104
CSE110,CSE,1,2,45,FAC5070,Thursday,11:15,12:15,EW 104
IT379,IT,1,2,52,FAC5020,Thursday,10:00,11:00,EW 104
MECH396,MECH,3,6,56,FAC5071,Thursday,12:15,13:15,EW 104
MECH138,MECH,4,7,54,FAC5024,Friday,15:00,16:00,EW 104
TEXTILE133,TEXTILE,3,5,52,FAC5091,Friday,09:00,10:00,EW 104
IT147,IT,1,1,52,FAC5120,Friday,11:15,12:15,EW 104
AIDS118,AIDS,4,8,44,FAC5129,Friday,14:00,15:00,EW 104
CIVIL216,CIVIL,4,7,58,FAC5089,Monday,11:15,12:15,ME206
AIML150,AIML,4,8,59,FAC5053,Monday,12:15,13:15,ME206
EEE321,EEE,4,8,36,FAC5110,Monday,09:00,10:00,ME206
EEE168,EEE,2,3,37,FAC5005,Tuesday,10:00,11:00,ME206
TEXTILE345,TEXTILE,1,1,36,FAC5004,Tuesday,09:00,10:00,ME206
EEE141,EEE,1,1,51,FAC5119,Tuesday,11:15,12:15,ME206
AIDS327,AIDS,1,2,50,FAC5033,Tuesday,14:00,15:00,ME206
ECE401,ECE,2,4,39,FAC5016,Wednesday,14:00,15:00,ME206
MECH349,MECH,1,2,43,FAC5088,Wednesday,11:15,12:15,ME206
EEE396,EEE,2,3,37,FAC5067,Wednesday,15:00,16:00,ME206
CIVIL342,CIVIL,3,5,59,FAC5120,Thursday,14:00,15:00,ME206
MECH215,MECH,2,4,55,FAC5026,Thursday,11:15,12:15,ME206
CIVIL102,CIVIL,3,6,49,FAC5094,Thursday,09:00,10:00,ME206
CIVIL252,CIVIL,4,8,38,FAC5030,Thursday,15:00,16:00,ME206
MECH436,MECH,1,2,35,FAC5021,Friday,09:00,10:00,ME206
IT323,IT,3,6,52,FAC5080,Friday,14:00,15:00,ME206
AIML323,AIML,2,3,43,FAC5098,Friday,10:00,11:00,ME206
AIDS331,AIDS,4,7,45,FAC5021,Monday,15:00,16:00,EW 211
TEXTILE400,TEXTILE,2,4,43,FAC5095,Monday,11:15,12:15,EW 211
IT227,IT,1,1,43,FAC5121,Monday,14:00,15:00,EW 211
CIVIL212,CIVIL,4,7,51,FAC5104,Monday,09:00,10:00,EW 211
CSE269,CSE,2,3,60,FAC5115,Tuesday,11:15,12:15,EW 211
IT326,IT,3,6,48,FAC5104,Tuesday,15:00,16:00,EW 211
CSE473,CSE,4,8,59,FAC5089,Tuesday,12:15,13:15,EW 211
AIML392,AIML,2,4,52,FAC5073,Tuesday,10:00,11:00,EW 211
CSE128,CSE,1,1,54,FAC5057,Wednesday,11:15,12:15,EW 211
AIDS281,AIDS,1,2,52,FAC5052,Wednesday,09:00,10:00,EW 211
IT286,IT,1,1,46,FAC5060,Wednesday,10:00,11:00,EW 211
TEXTILE136,TEXTILE,4,7,50,FAC5006,Wednesday,15:00,16:00,EW 211
ECE287,ECE,4,7,47,FAC5066,Thursday,11:15,12:15,EW 211
AIDS473,AIDS,3,5,48,FAC5127,Thursday,12:15,13:15,EW 211
MECH159,MECH,2,4,50,FAC5121,Thursday,14:00,15:00,EW 211
EEE341,EEE,4,8,60,FAC5059,Friday,09:00,10:00,EW 211
AIML181,AIML,4,7,59,FAC5128,Friday,15:00,16:00,EW 211
AIDS167,AIDS,3,6,56,FAC5100,Friday,12:15,13:15,EW 211
CIVIL200,CIVIL,3,5,41,FAC5123,Monday,12:15,13:15,ME203
TEXTILE355,TEXTILE,3,5,52,FAC5005,Monday,10:00,11:00,ME203
AIML256,AIML,1,1,47,FAC5110,Monday,09:00,10:00,ME203
AIML443,AIML,3,5,48,FAC5009,Monday,14:00,15:00,ME203
EEE233,EEE,4,8,40,FAC5066,Tuesday,12:15,13:15,ME203
EEE415,EEE,4,7,40,FAC5084,Tuesday,11:15,12:15,ME203
ECE378,ECE,3,5,59,FAC5123,Tuesday,10:00,11:00,ME203
MECH305,MECH,4,8,53,FAC5003,Tuesday,09:00,10:00,ME203
EEE428,EEE,2,4,59,FAC5098,Wednesday,12:15,13:15,ME203
AIML405,AIML,1,1,40,FAC5006,Wednesday,10:00,11:00,ME203
ECE444,ECE,4,8,41,FAC5010,Wednesday,14:00,15:00,ME203
CSE111,CSE,3,5,56,FAC5051,Thursday,11:15,12:15,ME203
CIVIL389,CIVIL,3,5,45,FAC5001,Thursday,15:00,16:00,ME203
IT394,IT,1,2,39,FAC5046,Thursday,12:15,13:15,ME203
TEXTILE363,TEXTILE,4,7,59,FAC5019,Friday,09:00,10:00,ME203
CIVIL306,CIVIL,2,3,39,FAC5063,Friday,12:15,13:15,ME203
ECE278,ECE,1,1,44,FAC5047,Friday,15:00,16:00,ME203
CIVIL428,CIVIL,4,8,42,FAC5014,Friday,10:00,11:00,ME203
AIML265,AIML,1,1,57,FAC5067,Monday,10:00,11:00,MH301
AIDS255,AIDS,3,6,42,FAC5010,Monday,11:15,12:15,MH301
TEXTILE279,TEXTILE,2,3,39,FAC5040,Monday,15:00,16:00,MH301
AIDS392,AIDS,1,1,57,FAC5128,Monday,12:15,13:15,MH301
AIDS323,AIDS,3,6,52,FAC5097,Tuesday,11:15,12:15,MH301
CSE330,CSE,3,5,42,FAC5009,Tuesday,10:00,11:00,MH301
CSE362,CSE,4,7,51,FAC5119,Tuesday,09:00,10:00,MH301
AIDS390,AIDS,1,2,37,FAC5092,Wednesday,12:15,13:15,MH301
TEXTILE130,TEXTILE,4,8,57,FAC5075,Wednesday,15:00,16:00,MH301
ECE263,ECE,2,4,42,FAC5078,Wednesday,11:15,12:15,MH301
ECE330,ECE,1,2,42,FAC5120,Thursday,10:00,11:00,MH301
AIML132,AIML,1,1,37,FAC5113,Thursday,12:15,13:15,MH301
AIDS190,AIDS,3,6,40,FAC5043,Thursday,11:15,12:15,MH301
CIVIL196,CIVIL,1,2,45,FAC5118,Friday,14:00,15:00,MH301
TEXTILE225,TEXTILE,1,1,54,FAC5077,Friday,11:15,12:15,MH301
AIML287,AIML,2,3,60,FAC5106,Friday,10:00,11:00,MH301
CSE428,CSE,4,8,58,FAC5096,Friday,12:15,13:15,MH301
CSE134,CSE,2,4,35,FAC5011,Monday,15:00,16:00,EW 218
ECE283,ECE,1,1,37,FAC5126,Monday,14:00,15:00,EW 218
AIML253,AIML,4,7,54,FAC5124,Monday,10:00,11:00,EW 218
EEE444,EEE,4,8,37,FAC5112,Monday,12:15,13:15,EW 218
AIML284,AIML,4,7,59,FAC5053,Tuesday,12:15,13:15,EW 218
MECH131,MECH,1,2,56,FAC5063,Tuesday,14:00,15:00,EW 218
ECE189,ECE,3,6,49,FAC5133,Tuesday,10:00,11:00,EW 218
EEE333,EEE,3,6,43,FAC5123,Wednesday,12:15,13:15,EW 218
CSE158,CSE,3,5,60,FAC5005,Wednesday,15:00,16:00,EW 218
ECE368,ECE,1,1,35,FAC5059,Wednesday,09:00,10:00,EW 218
MECH480,MECH,3,5,49,FAC5037,Wednesday,14:00,15:00,EW 218
AIDS425,AIDS,3,6,35,FAC5102,Thursday,14:00,15:00,EW 218
AIDS167,AIDS,3,6,46,FAC5120,Thursday,10:00,11:00,EW 218
EEE245,EEE,2,4,35,FAC5017,Thursday,15:00,16:00,EW 218
EEE420,EEE,1,1,57,FAC5062,Friday,15:00,16:00,EW 218
EEE348,EEE,3,6,57,FAC5099,Friday,09:00,10:00,EW 218
AIML169,AIML,3,5,56,FAC5016,Friday,12:15,13:15,EW 218
MECH257,MECH,2,3,41,FAC5056,Friday,14:00,15:00,EW 218
CSE227,CSE,2,3,48,FAC5111,Monday,09:00,10:00,WW 113
CSE246,CSE,2,3,48,FAC5120,Monday,14:00,15:00,WW 113
TEXTILE301,TEXTILE,4,7,59,FAC5088,Monday,11:15,12:15,WW 113
IT149,IT,1,2,40,FAC5134,Tuesday,11:15,12:15,WW 113
CIVIL299,CIVIL,1,2,42,FAC5018,Tuesday,10:00,11:00,WW 113
EEE424,EEE,4,8,56,FAC5077,Tuesday,09:00,10:00,WW 113
AIDS443,AIDS,3,5,49,FAC5075,Wednesday,15:00,16:00,WW 113
AIDS345,AIDS,4,7,48,FAC5014,Wednesday,11:15,12:15,WW 113
CIVIL256,CIVIL,2,4,49,FAC5046,Wednesday,09:00,10:00,WW 113
ECE123,ECE,4,8,54,FAC5033,Thursday,15:00,16:00,WW 113
AIML405,AIML,3,6,53,FAC5035,Thursday,11:15,12:15,WW 113
AIML445,AIML,4,8,60,FAC5132,Thursday,09:00,10:00,WW 113
CIVIL391,CIVIL,2,3,50,FAC5014,Thursday,10:00,11:00,WW 113
TEXTILE427,TEXTILE,1,2,57,FAC5067,Friday,14:00,15:00,WW 113
EEE499,EEE,1,1,36,FAC5080,Friday,10:00,11:00,WW 113
CIVIL182,CIVIL,2,4,37,FAC5018,Friday,12:15,13:15,WW 113
TEXTILE369,TEXTILE,3,5,55,FAC5007,Monday,09:00,10:00,ME108
AIML494,AIML,3,5,42,FAC5105,Monday,10:00,11:00,ME108
MECH267,MECH,3,6,56,FAC5029,Monday,12:15,13:15,ME108
IT335,IT,2,4,39,FAC5042,Monday,11:15,12:15,ME108
CSE241,CSE,2,4,55,FAC5051,Tuesday,10:00,11:00,ME108
AIML237,AIML,2,4,50,FAC5061,Tuesday,14:00,15:00,ME108
CSE218,CSE,2,4,53,FAC5062,Tuesday,09:00,10:00,ME108
MECH336,MECH,3,6,53,FAC5052,Tuesday,11:15,12:15,ME108
AIDS249,AIDS,1,2,44,FAC5067,Wednesday,14:00,15:00,ME108
CSE207,CSE,1,2,53,FAC5109,Wednesday,15:00,16:00,ME108
EEE428,EEE,1,1,60,FAC5049,Wednesday,10:00,11:00,ME108
TEXTILE320,TEXTILE,4,7,35,FAC5082,Wednesday,09:00,10:00,ME108
AIDS405,AIDS,2,3,45,FAC5133,Thursday,09:00,10:00,ME108
MECH355,MECH,2,3,50,FAC5095,Thursday,10:00,11:00,ME108
IT425,IT,4,7,35,FAC5060,Thursday,15:00,16:00,ME108
ECE216,ECE,3,5,55,FAC5053,Friday,10:00,11:00,ME108
AIDS141,AIDS,2,3,43,FAC5111,Friday,11:15,12:15,ME108
EEE421,EEE,2,3,42,FAC5059,Friday,09:00,10:00,ME108
AIDS466,AIDS,2,4,45,FAC5039,Monday,11:15,12:15,WW 104
EEE343,EEE,2,3,45,FAC5076,Monday,12:15,13:15,WW 104
MECH430,MECH,4,8,55,FAC5119,Monday,09:00,10:00,WW 104
TEXTILE289,TEXTILE,3,5,38,FAC5134,Monday,15:00,16:00,WW 104
AIML344,AIML,2,3,48,FAC5119,Tuesday,11:15,12:15,WW 104
CIVIL426,CIVIL,1,2,56,FAC5103,Tuesday,14:00,15:00,WW 104
MECH180,MECH,3,5,47,FAC5041,Tuesday,15:00,16:00,WW 104
CIVIL314,CIVIL,4,7,57,FAC5015,Tuesday,09:00,10:00,WW 104
TEXTILE119,TEXTILE,2,3,44,FAC5067,Wednesday,11:15,12:15,WW 104
EEE301,EEE,3,5,41,FAC5006,Wednesday,12:15,13:15,WW 104
CIVIL179,CIVIL,2,3,42,FAC5030,Wednesday,10:00,11:00,WW 104
MECH407,MECH,1,1,38,FAC5098,Thursday,10:00,11:00,WW 104
MECH180,MECH,3,6,36,FAC5075,Thursday,11:15,12:15,WW 104
AIML249,AIML,1,1,50,FAC5121,Thursday,14:00,15:00,WW 104
EEE161,EEE,2,4,59,FAC5004,Thursday,09:00,10:00,WW 104
ECE325,ECE,4,8,59,FAC5103,Friday,15:00,16:00,WW 104
CSE419,CSE,4,7,46,FAC5061,Friday,14:00,15:00,WW 104
ECE324,ECE,1,1,56,FAC5111,Friday,12:15,13:15,WW 104
CIVIL310,CIVIL,2,4,52,FAC5039,Friday,10:00,11:00,WW 104
MECH214,MECH,1,2,58,FAC5094,Monday,10:00,11:00,WW 115
TEXTILE170,TEXTILE,4,8,38,FAC5057,Monday,15:00,16:00,WW 115
EEE294,EEE,3,5,48,FAC5083,Monday,12:15,13:15,WW 115
EEE454,EEE,4,7,36,FAC5088,Tuesday,12:15,13:15,WW 115
ECE373,ECE,2,4,51,FAC5012,Tuesday,11:15,12:15,WW 115
TEXTILE412,TEXTILE,2,3,46,FAC5097,Tuesday,15:00,16:00,WW 115
MECH156,MECH,3,5,42,FAC5088,Wednesday,12:15,13:15,WW 115
MECH429,MECH,4,7,52,FAC5119,Wednesday,11:15,12:15,WW 115
MECH376,MECH,2,3,59,FAC5129,Wednesday,09:00,10:00,WW 115
MECH290,MECH,2,3,57,FAC5019,Thursday,14:00,15:00,WW 115
ECE229,ECE,2,4,46,FAC5035,Thursday,10:00,11:00,WW 115
AIML400,AIML,1,1,40,FAC5088,Thursday,12:15,13:15,WW 115
CIVIL233,CIVIL,1,1,48,FAC5051,Thursday,15:00,16:00,WW 115
AIDS372,AIDS,4,8,53,FAC5007,Friday,14:00,15:00,WW 115
ECE390,ECE,2,4,43,FAC5007,Friday,10:00,11:00,WW 115
EEE241,EEE,4,7,44,FAC5121,Friday,12:15,13:15,WW 115
AIDS218,AIDS,3,6,54,FAC5028,Monday,09:00,10:00,AE302
AIDS367,AIDS,1,1,50,FAC5044,Monday,12:15,13:15,AE302
MECH481,MECH,1,2,35,FAC5106,Monday,11:15,12:15,AE302
TEXTILE281,TEXTILE,2,3,60,FAC5062,Tuesday,11:15,12:15,AE302
AIDS384,AIDS,2,3,49,FAC5081,Tuesday,15:00,16:00,AE302
CSE318,CSE,3,5,43,FAC5111,Tuesday,09:00,10:00,AE302
TEXTILE370,TEXTILE,4,7,55,FAC5074,Tuesday,10:00,11:00,AE302
AIDS323,AIDS,4,7,41,FAC5036,Wednesday,15:00,16:00,AE302
AIDS276,AIDS,3,6,39,FAC5102,Wednesday,11:15,12:15,AE302
AIDS176,AIDS,1,1,38,FAC5131,Wednesday,14:00,15:00,AE302
ECE303,ECE,3,5,43,FAC5063,Wednesday,12:15,13:15,AE302
CSE326,CSE,2,4,36,FAC5085,Thursday,12:15,13:15,AE302
AIML311,AIML,4,7,45,FAC5129,Thursday,10:00,11:00,AE302
AIML133,AIML,1,2,52,FAC5131,Thursday,09:00,10:00,AE302
EEE374,EEE,1,2,56,FAC5090,Friday,15:00,16:00,AE302
TEXTILE263,TEXTILE,1,2,38,FAC5030,Friday,10:00,11:00,AE302
AIML315,AIML,1,1,56,FAC5113,Friday,14:00,15:00,AE302
ECE375,ECE,3,6,54,FAC5102,Monday,12:15,13:15,WW 219
EEE426,EEE,3,6,43,FAC5045,Monday,09:00,10:00,WW 219
CIVIL330,CIVIL,2,3,53,FAC5055,Monday,14:00,15:00,WW 219
MECH297,MECH,4,7,39,FAC5105,Tuesday,11:15,12:15,WW 219
CIVIL278,CIVIL,4,7,39,FAC5074,Tuesday,14:00,15:00,WW 219
AIML456,AIML,3,6,60,FAC5070,Tuesday,10:00,11:00,WW 219
ECE158,ECE,2,3,44,FAC5119,Wednesday,09:00,10:00,WW 219
AIML408,AIML,3,5,48,FAC5077,Wednesday,12:15,13:15,WW 219
CIVIL260,CIVIL,2,3,44,FAC5101,Wednesday,10:00,11:00,WW 219
CIVIL243,CIVIL,2,4,59,FAC5016,Thursday,10:00,11:00,WW 219
AIML308,AIML,4,8,53,FAC5043,Thursday,11:15,12:15,WW 219
ECE280,ECE,1,2,56,FAC5018,Thursday,14:00,15:00,WW 219
MECH196,MECH,1,2,51,FAC5009,Thursday,12:15,13:15,WW 219
CIVIL181,CIVIL,1,1,36,FAC5099,Friday,15:00,16:00,WW 219
MECH491,MECH,1,2,40,FAC5047,Friday,12:15,13:15,WW 219
EEE242,EEE,1,2,49,FAC5068,Friday,09:00,10:00,WW 219
EEE446,EEE,2,4,60,FAC5050,Friday,14:00,15:00,WW 219
CSE450,CSE,2,3,45,FAC5098,Monday,12:15,13:15,EW 117
CIVIL329,CIVIL,3,6,39,FAC5129,Monday,11:15,12:15,EW 117
AIDS395,AIDS,3,5,60,FAC5063,Monday,14:00,15:00,EW 117
CSE265,CSE,3,5,44,FAC5087,Tuesday,09:00,10:00,EW 117
AIDS482,AIDS,1,2,39,FAC5079,Tuesday,15:00,16:00,EW 117
AIML173,AIML,2,4,36,FAC5104,Tuesday,14:00,15:00,EW 117
AIML283,AIML,1,1,37,FAC5010,Wednesday,14:00,15:00,EW 117
IT272,IT,4,7,47,FAC5113,Wednesday,11:15,12:15,EW 117
AIDS416,AIDS,1,2,58,FAC5121,Wednesday,09:00,10:00,EW 117
ECE203,ECE,4,8,56,FAC5118,Thursday,15:00,16:00,EW 117
CIVIL100,CIVIL,1,2,36,FAC5104,Thursday,09:00,10:00,EW 117
TEXTILE497,TEXTILE,4,8,42,FAC5122,Thursday,10:00,11:00,EW 117
AIML275,AIML,1,1,57,FAC5118,Friday,09:00,10:00,EW 117
EEE407,EEE,1,1,47,FAC5031,Friday,10:00,11:00,EW 117
ECE423,ECE,3,5,50,FAC5022,Friday,15:00,16:00,EW 117
EEE249,EEE,3,5,40,FAC5013,Friday,14:00,15:00,EW 117
IT178,IT,2,3,49,FAC5093,Monday,12:15,13:15,WW 214
TEXTILE298,TEXTILE,2,3,36,FAC5065,Monday,15:00,16:00,WW 214
EEE141,EEE,1,1,50,FAC5045,Monday,14:00,15:00,WW 214
TEXTILE423,TEXTILE,4,7,55,FAC5056,Monday,10:00,11:00,WW 214
MECH468,MECH,3,6,47,FAC5132,Tuesday,15:00,16:00,WW 214
ECE126,ECE,3,6,54,FAC5038,Tuesday,09:00,10:00,WW 214
AIML189,AIML,4,7,37,FAC5089,Tuesday,14:00,15:00,WW 214
CIVIL116,CIVIL,3,6,53,FAC5012,Tuesday,10:00,11:00,WW 214
CSE408,CSE,4,7,49,FAC5075,Wednesday,10:00,11:00,WW 214
CSE401,CSE,1,2,43,FAC5003,Wednesday,15:00,16:00,WW 214
AIDS292,AIDS,2,4,57,FAC5029,Wednesday,09:00,10:00,WW 214
MECH474,MECH,3,6,47,FAC5044,Thursday,14:00,15:00,WW 214
CSE196,CSE,1,2,39,FAC5044,Thursday,11:15,12:15,WW 214
MECH486,MECH,1,2,48,FAC5061,Thursday,12:15,13:15,WW 214
CSE129,CSE,3,6,50,FAC5046,Friday,15:00,16:00,WW 214
AIML484,AIML,1,1,53,FAC5090,Friday,11:15,12:15,WW 214
CSE100,CSE,1,1,39,FAC5040,Friday,12:15,13:15,WW 214
EEE109,EEE,3,5,54,FAC5105,Monday,14:00,15:00,ME004
ECE294,ECE,3,5,47,FAC5069,Monday,09:00,10:00,ME004
TEXTILE171,TEXTILE,2,3,45,FAC5037,Monday,11:15,12:15,ME004
MECH236,MECH,3,5,48,FAC5121,Tuesday,09:00,10:00,ME004
IT356,IT,3,6,36,FAC5101,Tuesday,14:00,15:00,ME004
MECH123,MECH,2,4,51,FAC5129,Tuesday,11:15,12:15,ME004
AIML386,AIML,4,7,55,FAC5088,Tuesday,15:00,16:00,ME004
CIVIL373,CIVIL,4,7,43,FAC5076,Wednesday,09:00,10:00,ME004
CSE447,CSE,2,3,49,FAC5057,Wednesday,12:15,13:15,ME004
AIDS390,AIDS,3,5,58,FAC5094,Wednesday,15:00,16:00,ME004
AIDS405,AIDS,1,2,51,FAC5121,Thursday,15:00,16:00,ME004
MECH146,MECH,4,7,56,FAC5047,Thursday,12:15,13:15,ME004
MECH124,MECH,2,3,48,FAC5010,Thursday,10:00,11:00,ME004
EEE254,EEE,2,3,41,FAC5069,Thursday,14:00,15:00,ME004
EEE393,EEE,1,2,59,FAC5082,Friday,12:15,13:15,ME004
ECE199,ECE,1,2,48,FAC5101,Friday,14:00,15:00,ME004
AIDS438,AIDS,1,1,38,FAC5008,Friday,09:00,10:00,ME004
TEXTILE197,TEXTILE,3,5,35,FAC5109,Monday,11:15,12:15,EW 206
CIVIL118,CIVIL,2,4,55,FAC5019,Monday,12:15,13:15,EW 206
TEXTILE395,TEXTILE,3,6,59,FAC5130,Monday,14:00,15:00,EW 206
TEXTILE172,TEXTILE,1,1,56,FAC5068,Monday,09:00,10:00,EW 206
MECH355,MECH,2,4,43,FAC5097,Tuesday,15:00,16:00,EW 206
AIDS253,AIDS,2,4,48,FAC5105,Tuesday,10:00,11:00,EW 206
MECH265,MECH,3,6,43,FAC5037,Tuesday,11:15,12:15,EW 206
TEXTILE419,TEXTILE,1,2,43,FAC5078,Tuesday,14:00,15:00,EW 206
AIML194,AIML,3,6,53,FAC5134,Wednesday,11:15,12:15,EW 206
CSE143,CSE,4,8,57,FAC5101,Wednesday,10:00,11:00,EW 206
CSE211,CSE,3,6,46,FAC5046,Wednesday,15:00,16:00,EW 206
TEXTILE459,TEXTILE,2,4,54,FAC5116,Wednesday,12:15,13:15,EW 206
CIVIL115,CIVIL,1,2,51,FAC5116,Thursday,14:00,15:00,EW 206
EEE145,EEE,4,8,59,FAC5051,Thursday,15:00,16:00,EW 206
TEXTILE419,TEXTILE,4,7,42,FAC5026,Thursday,12:15,13:15,EW 206
CSE238,CSE,2,4,38,FAC5063,Thursday,11:15,12:15,EW 206
IT338,IT,4,8,50,FAC5080,Friday,10:00,11:00,EW 206
ECE255,ECE,2,4,35,FAC5042,Friday,12:15,13:15,EW 206
CIVIL237,CIVIL,3,5,53,FAC5126,Friday,11:15,12:15,EW 206
EEE432,EEE,2,3,54,FAC5017,Monday,14:00,15:00,WW 226
EEE250,EEE,4,7,42,FAC5099,Monday,10:00,11:00,WW 226
AIML161,AIML,2,3,43,FAC5044,Monday,11:15,12:15,WW 226
CSE211,CSE,1,2,35,FAC5106,Tuesday,12:15,13:15,WW 226
EEE393,EEE,4,7,43,FAC5069,Tuesday,10:00,11:00,WW 226
AIML227,AIML,2,3,44,FAC5066,Tuesday,14:00,15:00,WW 226
MECH370,MECH,2,3,38,FAC5013,Wednesday,12:15,13:15,WW 226
TEXTILE430,TEXTILE,3,5,42,FAC5111,Wednesday,14:00,15:00,WW 226
AIML132,AIML,4,7,45,FAC5055,Wednesday,15:00,16:00,WW 226
TEXTILE351,TEXTILE,1,1,56,FAC5121,Thursday,15:00,16:00,WW 226
MECH411,MECH,4,7,49,FAC5095,Thursday,14:00,15:00,WW 226
CSE478,CSE,2,4,36,FAC5064,Thursday,12:15,13:15,WW 226
AIDS285,AIDS,3,5,53,FAC5081,Thursday,11:15,12:15,WW 226
CSE389,CSE,2,4,50,FAC5096,Friday,15:00,16:00,WW 226
CIVIL388,CIVIL,2,4,58,FAC5041,Friday,11:15,12:15,WW 226
EEE462,EEE,4,8,51,FAC5042,Friday,10:00,11:00,WW 226
IT199,IT,2,4,36,FAC5008,Monday,15:00,16:00,WW 003
AIDS222,AIDS,1,2,48,FAC5059,Monday,12:15,13:15,WW 003
IT316,IT,4,8,50,FAC5011,Monday,14:00,15:00,WW 003
MECH163,MECH,1,2,57,FAC5030,Monday,09:00,10:00,WW 003
AIML144,AIML,1,2,49,FAC5109,Tuesday,09:00,10:00,WW 003
AIML426,AIML,3,6,38,FAC5030,Tuesday,10:00,11:00,WW 003
TEXTILE253,TEXTILE,4,8,49,FAC5123,Tuesday,11:15,12:15,WW 003
ECE460,ECE,1,2,52,FAC5017,Tuesday,12:15,13:15,WW 003
IT267,IT,4,8,54,FAC5087,Wednesday,14:00,15:00,WW 003
ECE467,ECE,1,2,37,FAC5067,Wednesday,10:00,11:00,WW 003
EEE213,EEE,3,5,57,FAC5072,Wednesday,15:00,16:00,WW 003
MECH204,MECH,4,8,45,FAC5007,Thursday,15:00,16:00,WW 003
ECE270,ECE,4,8,36,FAC5133,Thursday,09:00,10:00,WW 003
EEE459,EEE,4,7,50,FAC5018,Thursday,10:00,11:00,WW 003
TEXTILE161,TEXTILE,3,5,52,FAC5013,Thursday,11:15,12:15,WW 003
TEXTILE169,TEXTILE,3,5,40,FAC5120,Friday,12:15,13:15,WW 003
CIVIL386,CIVIL,3,6,54,FAC5046,Friday,09:00,10:00,WW 003
CSE268,CSE,3,6,48,FAC5059,Friday,11:15,12:15,WW 003
CSE250,CSE,1,2,59,FAC5001,Friday,10:00,11:00,WW 003
AIDS290,AIDS,2,3,50,FAC5080,Monday,12:15,13:15,SF 202
CIVIL404,CIVIL,3,5,50,FAC5063,Monday,11:15,12:15,SF 202
ECE389,ECE,4,7,57,FAC5100,Monday,15:00,16:00,SF 202
TEXTILE228,TEXTILE,1,2,50,FAC5045,Monday,14:00,15:00,SF 202
AIML386,AIML,3,5,47,FAC5065,Tuesday,15:00,16:00,SF 202
AIDS348,AIDS,1,1,52,FAC5057,Tuesday,10:00,11:00,SF 202
EEE278,EEE,2,3,53,FAC5076,Tuesday,11:15,12:15,SF 202
ECE309,ECE,1,2,53,FAC5118,Wednesday,11:15,12:15,SF 202
TEXTILE451,TEXTILE,1,2,46,FAC5102,Wednesday,12:15,13:15,SF 202
AIML447,AIML,1,2,58,FAC5036,Wednesday,15:00,16:00,SF 202
ECE329,ECE,1,1,38,FAC5026,Thursday,14:00,15:00,SF 202
MECH368,MECH,1,2,43,FAC5056,Thursday,11:15,12:15,SF 202
MECH446,MECH,4,7,46,FAC5052,Thursday,09:00,10:00,SF 202
MECH223,MECH,4,8,35,FAC5005,Friday,14:00,15:00,SF 202
IT184,IT,4,7,46,FAC5133,Friday,12:15,13:15,SF 202
EEE219,EEE,1,1,40,FAC5016,Friday,11:15,12:15,SF 202
CSE376,CSE,2,3,48,FAC5134,Friday,15:00,16:00,SF 202
AIML256,AIML,1,1,36,FAC5117,Monday,09:00,10:00,EW 108
IT387,IT,4,8,39,FAC5119,Monday,12:15,13:15,EW 108
AIML230,AIML,3,6,43,FAC5073,Monday,14:00,15:00,EW 108
MECH113,MECH,1,1,44,FAC5017,Monday,11:15,12:15,EW 108
AIDS371,AIDS,3,6,55,FAC5097,Tuesday,14:00,15:00,EW 108
AIDS205,AIDS,3,6,56,FAC5010,Tuesday,12:15,13:15,EW 108
EEE109,EEE,1,2,36,FAC5116,Tuesday,15:00,16:00,EW 108
MECH441,MECH,1,2,45,FAC5068,Tuesday,11:15,12:15,EW 108
TEXTILE238,TEXTILE,3,5,46,FAC5051,Wednesday,14:00,15:00,EW 108
AIDS237,AIDS,4,8,47,FAC5127,Wednesday,11:15,12:15,EW 108
AIDS453,AIDS,2,4,44,FAC5018,Wednesday,09:00,10:00,EW 108
CSE491,CSE,2,3,45,FAC5109,Thursday,15:00,16:00,EW 108
AIDS478,AIDS,3,6,39,FAC5047,Thursday,09:00,10:00,EW 108
CSE416,CSE,2,3,58,FAC5038,Thursday,12:15,13:15,EW 108
AIDS227,AIDS,4,7,53,FAC5021,Friday,09:00,10:00,EW 108
CIVIL425,CIVIL,3,6,58,FAC5073,Friday,11:15,12:15,EW 108
CSE388,CSE,4,7,41,FAC5010,Friday,14:00,15:00,EW 108
AIML406,AIML,4,8,39,FAC5057,Monday,12:15,13:15,WW 215
ECE496,ECE,2,3,38,FAC5069,Monday,14:00,15:00,WW 215
MECH304,MECH,1,2,58,FAC5096,Monday,15:00,16:00,WW 215
MECH257,MECH,1,2,48,FAC5013,Tuesday,09:00,10:00,WW 215
IT134,IT,3,6,37,FAC5124,Tuesday,12:15,13:15,WW 215
IT395,IT,4,7,42,FAC5031,Tuesday,15:00,16:00,WW 215
ECE180,ECE,2,3,47,FAC5001,Tuesday,14:00,15:00,WW 215
CSE108,CSE,1,1,39,FAC5131,Wednesday,11:15,12:15,WW 215
