booking_id,venue_name,purpose,student_count,faculty_id,department,start_time,end_time,date,status,utilization_rate,satisfaction_score,is_peak_hour
BKG100720,Signal Processing Lab,Lab,32,FAC5088,CSE,10:00,13:00,2026-05-12,Approved,0.8,3,1
BKG100721,Signal Processing Lab,Lab,28,FAC5065,AIML,09:00,11:00,2026-07-03,Approved,0.7,3,1
BKG100722,Signal Processing Lab,Lab,25,FAC5044,IT,09:00,10:00,2026-06-17,Approved,0.62,5,1
BKG100723,PCB Design Lab,Lab,30,FAC5067,MECH,09:00,10:00,2026-05-02,Approved,0.75,3,1
BKG100724,PCB Design Lab,Lab,40,FAC5069,MECH,12:00,15:00,2026-06-22,Approved,1.0,4,0
BKG100725,PCB Design Lab,Lab,26,FAC5120,AIML,15:00,16:00,2026-06-01,Approved,0.65,4,0
BKG100726,PCB Fabrication Lab,Lab,31,FAC5007,EEE,14:00,16:00,2026-05-05,Approved,0.86,4,0
BKG100727,PCB Fabrication Lab,Lab,33,FAC5087,IT,12:00,15:00,2026-04-28,Approved,0.92,3,0
BKG100728,PCB Fabrication Lab,Lab,21,FAC5016,ECE,10:00,13:00,2026-05-15,Approved,0.58,4,1
BKG100729,Sensor and Tamil Computing Lab,Lab,5,FAC5035,AIDS,09:00,12:00,2026-06-20,Approved,0.25,4,1
BKG100730,Sensor and Tamil Computing Lab,Lab,3,FAC5018,EEE,12:00,13:00,2026-05-03,Approved,0.15,3,0
BKG100731,Sensor and Tamil Computing Lab,Lab,12,FAC5073,CIVIL,14:00,17:00,2026-07-17,Approved,0.6,5,0
BKG100732,DRAI Lab,Lab,34,FAC5008,CSE,09:00,12:00,2026-06-26,Approved,0.85,5,1
BKG100733,DRAI Lab,Lab,20,FAC5029,EEE,12:00,13:00,2026-06-09,Approved,0.5,3,0
BKG100734,DRAI Lab,Lab,25,FAC5061,IT,10:00,11:00,2026-06-13,Approved,0.62,4,1
BKG100735,AI BASED INDUSTRIAL AUTOMATION,Lab,40,FAC5127,ECE,10:00,13:00,2026-06-26,Approved,1.0,4,1
BKG100736,AI BASED INDUSTRIAL AUTOMATION,Lab,21,FAC5105,ECE,15:00,16:00,2026-07-11,Approved,0.53,3,0
BKG100737,AI BASED INDUSTRIAL AUTOMATION,Lab,39,FAC5123,MECH,10:00,11:00,2026-07-15,Approved,0.97,5,1
BKG100738,ELCC smart class,Training,26,FAC5116,MECH,12:00,13:00,2026-07-17,Approved,0.65,5,0
BKG100739,ELCC smart class,Meeting,24,FAC5125,CIVIL,12:00,14:00,2026-05-27,Approved,0.6,3,0
BKG100740,ELCC smart class,Meeting,27,FAC5079,CSE,09:00,10:00,2026-07-11,Approved,0.68,3,1
BKG100741,Servo Lab,Lab,192,FAC5134,IT,14:00,15:00,2026-07-16,Approved,0.94,3,0
BKG100742,Servo Lab,Lab,199,FAC5024,AIDS,11:00,14:00,2026-06-30,Approved,0.98,5,1
BKG100743,Servo Lab,Lab,204,FAC5048,ECE,09:00,10:00,2026-05-12,Approved,1.0,4,1
BKG100744,Next generation food laboratary,Lab,5,FAC5091,TEXTILE,09:00,12:00,2026-05-14,Approved,1.0,4,1
BKG100745,Next generation food laboratary,Lab,4,FAC5066,AIDS,10:00,11:00,2026-05-04,Approved,0.8,4,1
BKG100746,Next generation food laboratary,Lab,4,FAC5027,CIVIL,09:00,11:00,2026-06-01,Approved,0.8,5,1
BKG100747,Unit operation laboratary,Lab,21,FAC5130,EEE,14:00,15:00,2026-06-17,Approved,0.88,5,0
BKG100748,Unit operation laboratary,Lab,16,FAC5079,AIML,11:00,13:00,2026-07-09,Approved,0.67,5,1
BKG100749,Unit operation laboratary,Lab,10,FAC5117,CSE,11:00,13:00,2026-07-03,Approved,0.42,4,1
BKG100750,Food processing laboratary,Lab,41,FAC5023,MECH,09:00,10:00,2026-05-16,Approved,0.82,5,1
BKG100751,Food processing laboratary,Lab,38,FAC5065,TEXTILE,14:00,17:00,2026-06-06,Approved,0.76,3,0
BKG100752,Food processing laboratary,Lab,44,FAC5007,AIML,12:00,14:00,2026-05-10,Approved,0.88,4,0
BKG100753,Food informatics center,Lab,6,FAC5021,TEXTILE,12:00,13:00,2026-05-29,Approved,0.25,3,0
BKG100754,Food informatics center,Lab,5,FAC5100,CIVIL,11:00,12:00,2026-07-14,Approved,0.21,3,1
BKG100755,Food informatics center,Lab,8,FAC5006,AIDS,12:00,14:00,2026-07-22,Approved,0.33,3,0
BKG100756,Baking and confictionary laboratary,Lab,6,FAC5088,MECH,12:00,14:00,2026-07-11,Approved,0.6,4,0
BKG100757,Baking and confictionary laboratary,Lab,8,FAC5135,CIVIL,10:00,12:00,2026-06-17,Approved,0.8,4,1
BKG100758,Baking and confictionary laboratary,Lab,3,FAC5109,ECE,14:00,17:00,2026-06-28,Approved,0.3,5,0
BKG100759,Food innovation center,Lab,5,FAC5021,AIDS,12:00,13:00,2026-07-03,Approved,0.83,5,0
BKG100760,Food innovation center,Lab,5,FAC5049,MECH,12:00,14:00,2026-06-07,Approved,0.83,5,0
BKG100761,Food innovation center,Lab,2,FAC5006,CIVIL,15:00,18:00,2026-05-25,Approved,0.33,4,0
BKG100762,Food microbiology,Lab,1,FAC5097,ECE,10:00,13:00,2026-06-28,Approved,0.1,3,1
BKG100763,Food microbiology,Lab,9,FAC5014,AIML,12:00,13:00,2026-07-10,Approved,0.9,4,0
BKG100764,Food microbiology,Lab,5,FAC5038,TEXTILE,15:00,18:00,2026-05-26,Approved,0.5,4,0
BKG100765,AE301,Meeting,38,FAC5058,CIVIL,12:00,14:00,2026-05-18,Approved,0.76,4,0
BKG100766,AE301,Class,48,FAC5113,TEXTILE,10:00,11:00,2026-07-16,Approved,0.96,5,1
BKG100767,AE301,Meeting,44,FAC5037,MECH,09:00,10:00,2026-05-09,Approved,0.88,4,1
BKG100768,AE302,Training,44,FAC5005,EEE,14:00,16:00,2026-07-08,Approved,0.88,5,0
BKG100769,AE302,Meeting,50,FAC5008,MECH,09:00,10:00,2026-07-04,Approved,1.0,4,1
BKG100770,AE302,Meeting,41,FAC5106,TEXTILE,09:00,10:00,2026-06-18,Approved,0.82,4,1
BKG100771,MH301,Meeting,41,FAC5096,AIML,15:00,18:00,2026-06-03,Approved,0.82,5,0
BKG100772,MH301,Meeting,39,FAC5101,ECE,12:00,14:00,2026-05-09,Approved,0.78,5,0
BKG100773,MH301,Training,30,FAC5127,MECH,11:00,14:00,2026-05-12,Approved,0.6,3,1
BKG100774,MH302,Training,45,FAC5093,AIDS,12:00,14:00,2026-05-28,Approved,0.9,5,0
BKG100775,MH302,Training,33,FAC5049,AIDS,15:00,17:00,2026-07-04,Approved,0.66,5,0
BKG100776,MH302,Class,36,FAC5037,AIML,11:00,13:00,2026-07-11,Approved,0.72,4,1
BKG100777,MH303,Class,30,FAC5084,AIDS,11:00,14:00,2026-07-11,Approved,0.6,4,1
BKG100778,MH303,Training,35,FAC5134,AIDS,11:00,14:00,2026-06-03,Approved,0.7,5,1
BKG100779,MH303,Training,35,FAC5083,CSE,14:00,15:00,2026-07-10,Approved,0.7,3,0
BKG100780,MH305,Training,49,FAC5104,AIML,12:00,15:00,2026-05-27,Approved,0.98,4,0
BKG100781,MH305,Class,46,FAC5009,AIML,15:00,18:00,2026-06-22,Approved,0.92,4,0
BKG100782,MH305,Class,33,FAC5115,AIML,15:00,17:00,2026-05-09,Approved,0.66,3,0
BKG100783,MH306,Class,48,FAC5002,EEE,09:00,10:00,2026-07-05,Approved,0.96,5,1
BKG100784,MH306,Class,32,FAC5063,AIDS,11:00,14:00,2026-06-21,Approved,0.64,5,1
BKG100785,MH306,Training,43,FAC5077,ECE,11:00,14:00,2026-05-05,Approved,0.86,5,1
BKG100786,AE 202,Class,48,FAC5103,ECE,11:00,14:00,2026-06-23,Approved,0.96,4,1
BKG100787,AE 202,Meeting,32,FAC5070,TEXTILE,09:00,10:00,2026-05-13,Approved,0.64,4,1
BKG100788,AE 202,Meeting,35,FAC5125,ECE,11:00,14:00,2026-07-03,Approved,0.7,5,1
BKG100789,Aero DH,Training,83,FAC5085,CIVIL,09:00,12:00,2026-07-10,Approved,0.88,3,1
BKG100790,Aero DH,Training,75,FAC5048,AIML,15:00,18:00,2026-06-25,Approved,0.8,4,0
BKG100791,Aero DH,Class,74,FAC5051,CIVIL,09:00,10:00,2026-07-12,Approved,0.79,3,1
BKG100792,Aero Conference Hall,Workshop,6,FAC5018,EEE,14:00,16:00,2026-06-20,Approved,0.3,3,0
BKG100793,Aero Conference Hall,Workshop,6,FAC5117,TEXTILE,11:00,13:00,2026-05-08,Approved,0.3,3,1
BKG100794,Aero Conference Hall,Seminar,16,FAC5118,CSE,15:00,16:00,2026-06-06,Approved,0.8,3,0
BKG100795,AERO SEMINAR HALL,Conference,62,FAC5063,ECE,09:00,10:00,2026-05-27,Approved,0.86,3,1
BKG100796,AERO SEMINAR HALL,Seminar,57,FAC5059,CSE,12:00,15:00,2026-06-25,Approved,0.79,3,0
BKG100797,AERO SEMINAR HALL,Workshop,72,FAC5027,IT,09:00,11:00,2026-05-03,Approved,1.0,4,1
BKG100798,LEARNING CENTRE CONFERENCE HALL - I FLOOR,Seminar,2,FAC5128,AIDS,10:00,12:00,2026-07-18,Approved,0.15,3,1
BKG100799,LEARNING CENTRE CONFERENCE HALL - I FLOOR,Conference,11,FAC5126,AIDS,12:00,15:00,2026-06-20,Approved,0.85,4,0
BKG100800,LEARNING CENTRE CONFERENCE HALL - I FLOOR,Workshop,3,FAC5102,AIML,10:00,11:00,2026-07-18,Approved,0.23,4,1
BKG100801,LEARNING CENTRE CONFERENCE HALL - II FLOOR,Workshop,9,FAC5129,EEE,15:00,18:00,2026-06-05,Approved,0.64,4,0
BKG100802,LEARNING CENTRE CONFERENCE HALL - II FLOOR,Conference,10,FAC5068,AIML,09:00,10:00,2026-05-04,Approved,0.71,5,1
BKG100803,LEARNING CENTRE CONFERENCE HALL - II FLOOR,Conference,6,FAC5061,EEE,09:00,12:00,2026-06-13,Approved,0.43,3,1
BKG100804,LEARNING CENTRE CONFERENCE HALL - III FLOOR,Seminar,14,FAC5058,EEE,15:00,17:00,2026-05-05,Approved,1.0,5,0
BKG100805,LEARNING CENTRE CONFERENCE HALL - III FLOOR,Workshop,3,FAC5118,CSE,10:00,12:00,2026-06-10,Approved,0.21,3,1
BKG100806,LEARNING CENTRE CONFERENCE HALL - III FLOOR,Conference,3,FAC5111,TEXTILE,14:00,17:00,2026-05-29,Approved,0.21,5,0
BKG100807,LEARNING CENTRE CONFERENCE HALL - IV FLOOR,Workshop,5,FAC5103,AIML,10:00,11:00,2026-05-06,Approved,0.38,3,1
BKG100808,LEARNING CENTRE CONFERENCE HALL - IV FLOOR,Seminar,6,FAC5099,EEE,15:00,17:00,2026-05-22,Approved,0.46,3,0
BKG100809,LEARNING CENTRE CONFERENCE HALL - IV FLOOR,Conference,4,FAC5049,EEE,12:00,13:00,2026-06-18,Approved,0.31,4,0
BKG100810,LEARNING CENTRE DISCUSSION ROOM- 1 I FLOOR,Class,8,FAC5009,AIDS,09:00,10:00,2026-06-17,Approved,0.8,5,1
BKG100811,LEARNING CENTRE DISCUSSION ROOM- 1 I FLOOR,Training,7,FAC5086,TEXTILE,09:00,11:00,2026-05-22,Approved,0.7,4,1
BKG100812,LEARNING CENTRE DISCUSSION ROOM- 1 I FLOOR,Meeting,9,FAC5073,ECE,09:00,10:00,2026-06-09,Approved,0.9,3,1
BKG100813,LEARNING CENTRE DISCUSSION ROOM- 2 I FLOOR,Class,2,FAC5107,IT,15:00,16:00,2026-06-09,Approved,0.2,3,0
BKG100814,LEARNING CENTRE DISCUSSION ROOM- 2 I FLOOR,Training,8,FAC5101,ECE,11:00,12:00,2026-06-11,Approved,0.8,3,1
BKG100815,LEARNING CENTRE DISCUSSION ROOM- 2 I FLOOR,Meeting,9,FAC5101,CIVIL,14:00,15:00,2026-05-17,Approved,0.9,3,0
BKG100816,LEARNING CENTRE DISCUSSION ROOM- 1 II FLOOR,Class,6,FAC5044,EEE,10:00,12:00,2026-07-15,Approved,0.6,3,1
BKG100817,LEARNING CENTRE DISCUSSION ROOM- 1 II FLOOR,Training,1,FAC5068,AIML,15:00,18:00,2026-06-23,Approved,0.1,4,0
BKG100818,LEARNING CENTRE DISCUSSION ROOM- 1 II FLOOR,Meeting,7,FAC5007,AIDS,09:00,12:00,2026-07-18,Approved,0.7,4,1
BKG100819,LEARNING CENTRE DISCUSSION ROOM- 2 II FLOOR,Meeting,5,FAC5057,CSE,15:00,17:00,2026-05-20,Approved,0.5,4,0
BKG100820,LEARNING CENTRE DISCUSSION ROOM- 2 II FLOOR,Class,2,FAC5073,CSE,14:00,16:00,2026-07-09,Approved,0.2,3,0
BKG100821,LEARNING CENTRE DISCUSSION ROOM- 2 II FLOOR,Class,9,FAC5022,AIDS,09:00,11:00,2026-05-31,Approved,0.9,4,1
BKG100822,LEARNING CENTRE DISCUSSION ROOM- 1 III FLOOR,Training,5,FAC5024,AIML,15:00,18:00,2026-05-30,Approved,0.5,4,0
BKG100823,LEARNING CENTRE DISCUSSION ROOM- 1 III FLOOR,Training,7,FAC5090,AIDS,11:00,12:00,2026-07-06,Approved,0.7,3,1
BKG100824,LEARNING CENTRE DISCUSSION ROOM- 1 III FLOOR,Training,9,FAC5111,CSE,12:00,15:00,2026-06-19,Approved,0.9,3,0
BKG100825,LEARNING CENTRE DISCUSSION ROOM- 2 III FLOOR,Class,10,FAC5115,AIDS,14:00,15:00,2026-06-26,Approved,1.0,5,0
BKG100826,LEARNING CENTRE DISCUSSION ROOM- 2 III FLOOR,Class,7,FAC5100,AIML,11:00,13:00,2026-06-06,Approved,0.7,3,1
BKG100827,LEARNING CENTRE DISCUSSION ROOM- 2 III FLOOR,Training,8,FAC5128,CIVIL,15:00,18:00,2026-07-10,Approved,0.8,3,0
BKG100828,LEARNING CENTRE DISCUSSION ROOM- 1 IV FLOOR,Training,9,FAC5037,MECH,10:00,12:00,2026-05-17,Approved,0.9,5,1
BKG100829,LEARNING CENTRE DISCUSSION ROOM- 1 IV FLOOR,Training,3,FAC5019,ECE,15:00,17:00,2026-07-06,Approved,0.3,3,0
BKG100830,LEARNING CENTRE DISCUSSION ROOM- 1 IV FLOOR,Meeting,7,FAC5004,AIDS,14:00,15:00,2026-05-17,Approved,0.7,4,0
BKG100831,LEARNING CENTRE DISCUSSION ROOM- 2 IV FLOOR,Training,4,FAC5134,AIDS,11:00,13:00,2026-05-06,Approved,0.4,4,1
BKG100832,LEARNING CENTRE DISCUSSION ROOM- 2 IV FLOOR,Meeting,10,FAC5042,IT,10:00,12:00,2026-05-19,Approved,1.0,5,1
BKG100833,LEARNING CENTRE DISCUSSION ROOM- 2 IV FLOOR,Meeting,2,FAC5030,AIDS,11:00,12:00,2026-06-21,Approved,0.2,4,1
BKG100834,Library First Floor,Training,118,FAC5031,EEE,10:00,13:00,2026-06-27,Approved,0.98,3,1
BKG100835,Library First Floor,Meeting,117,FAC5066,ECE,12:00,13:00,2026-05-07,Approved,0.97,5,0
BKG100836,Library First Floor,Class,114,FAC5056,TEXTILE,10:00,11:00,2026-07-15,Approved,0.95,5,1
BKG100837,Library Second Floor,Class,132,FAC5104,IT,11:00,14:00,2026-06-19,Approved,0.88,3,1
BKG100838,Library Second Floor,Class,150,FAC5100,ECE,10:00,12:00,2026-04-28,Approved,1.0,4,1
BKG100839,Library Second Floor,Training,141,FAC5130,AIML,09:00,11:00,2026-06-09,Approved,0.94,3,1
BKG100840,Library Third Floor,Training,141,FAC5093,AIML,15:00,17:00,2026-07-07,Approved,0.94,3,0
BKG100841,Library Third Floor,Training,138,FAC5008,AIDS,09:00,11:00,2026-06-26,Approved,0.92,5,1
BKG100842,Library Third Floor,Training,137,FAC5001,TEXTILE,10:00,11:00,2026-06-08,Approved,0.91,5,1
BKG100843,Servo Lab,Placement,196,FAC5032,CSE,10:00,12:00,2026-06-26,Approved,0.96,3,1
BKG100844,Mech library,Conference,26,FAC5048,CSE,10:00,12:00,2026-05-23,Approved,0.65,5,1
BKG100845,COMPUTER LAB - 8,Lab,44,FAC5104,CIVIL,11:00,13:00,2026-05-11,Approved,0.75,3,1
BKG100846,COMPUTER LAB - 9,Lab,45,FAC5099,EEE,09:00,10:00,2026-05-21,Approved,0.76,3,1
BKG100847,Database management system(computer lab 5),Meeting,50,FAC5120,TEXTILE,11:00,13:00,2026-05-08,Approved,0.85,4,1
BKG100848,Data Mining Lab(COMPUTER LAB 3),Conference,59,FAC5093,AIML,15:00,18:00,2026-05-19,Approved,1.0,4,0
BKG100849,WW 003,Class,21,FAC5051,CIVIL,11:00,12:00,2026-05-05,Approved,0.52,5,1
BKG100850,IECC SEMINAR HALL,Seminar,153,FAC5032,AIDS,11:00,14:00,2026-05-31,Approved,0.96,4,1
BKG100851,Computer Lab (23),Conference,45,FAC5104,IT,14:00,15:00,2026-06-11,Approved,0.76,5,0
BKG100852,ECE SEMINAR HALL,Training,179,FAC5073,EEE,14:00,17:00,2026-06-16,Approved,0.99,3,0
BKG100853,WW 221,Seminar,23,FAC5068,MECH,14:00,16:00,2026-07-21,Approved,0.57,5,0
BKG100854,WW 109,Class,35,FAC5106,TEXTILE,11:00,12:00,2026-06-06,Approved,0.7,4,1
BKG100855,EEE CC LAB,Meeting,125,FAC5070,IT,12:00,14:00,2026-06-17,Approved,0.96,3,0
BKG100856,SF 102,Class,60,FAC5023,EEE,12:00,13:00,2026-05-25,Approved,0.75,5,0
BKG100857,EEE CC LAB,Lab,111,FAC5042,MECH,12:00,13:00,2026-05-06,Approved,0.85,3,0
BKG100858,ME101,Placement,89,FAC5025,AIML,11:00,12:00,2026-06-23,Approved,0.99,3,1
BKG100859,EW 108,Conference,57,FAC5094,AIDS,09:00,12:00,2026-06-05,Approved,0.95,5,1
BKG100860,EW 217,Placement,30,FAC5135,AIML,10:00,11:00,2026-07-20,Approved,0.75,3,1
BKG100861,WW 012,Conference,51,FAC5111,MECH,11:00,13:00,2026-06-30,Approved,0.85,5,1
BKG100862,WW 204,Class,60,FAC5036,EEE,12:00,15:00,2026-06-27,Approved,0.79,5,0
BKG100863,ME305,Class,71,FAC5072,EEE,15:00,18:00,2026-06-27,Approved,0.79,5,0
BKG100864,EW 215,Seminar,51,FAC5029,ECE,12:00,13:00,2026-06-05,Approved,0.85,3,0
BKG100865,WW 117,Training,53,FAC5133,IT,14:00,16:00,2026-07-10,Approved,0.88,5,0
BKG100866,Computer lab - (18),Lab,84,FAC5092,AIML,14:00,17:00,2026-06-13,Approved,0.94,4,0
BKG100867,WW 226,Workshop,97,FAC5049,ECE,09:00,12:00,2026-06-19,Approved,0.97,3,1
BKG100868,EW 206,Class,80,FAC5099,CSE,15:00,17:00,2026-07-22,Approved,0.8,5,0
BKG100869,EW 205,Placement,29,FAC5035,CSE,12:00,14:00,2026-06-10,Approved,0.72,4,0
BKG100870,EW 210,Conference,34,FAC5073,AIML,09:00,11:00,2026-05-21,Approved,0.85,3,1
BKG100871,WW 006,Workshop,43,FAC5057,CIVIL,09:00,12:00,2026-05-14,Approved,0.72,3,1
BKG100872,WW 213,Conference,46,FAC5090,CIVIL,11:00,14:00,2026-06-14,Approved,0.77,4,1
BKG100873,WW 215,Placement,41,FAC5036,CSE,09:00,10:00,2026-06-03,Approved,0.68,4,1
BKG100874,EEE SEMINAR HALL,Placement,156,FAC5089,AIML,11:00,13:00,2026-06-05,Approved,0.98,4,1
BKG100875,WW 002,Meeting,35,FAC5036,CIVIL,15:00,17:00,2026-07-01,Approved,0.88,3,0
BKG100876,SF B02,Workshop,63,FAC5067,CIVIL,11:00,12:00,2026-07-08,Approved,0.79,5,1
BKG100877,COMPUTER LAB - 7,Lab,59,FAC5121,CIVIL,15:00,16:00,2026-06-29,Approved,0.83,3,0
BKG100878,Smart AGRI,Workshop,20,FAC5042,TEXTILE,10:00,12:00,2026-06-16,Approved,0.5,4,1
BKG100879,WW 008,Class,50,FAC5116,IT,11:00,13:00,2026-05-19,Approved,0.83,3,1
BKG100880,MH301,Class,32,FAC5057,EEE,09:00,12:00,2026-07-09,Approved,0.64,5,1
BKG100881,EW 215,Placement,52,FAC5087,ECE,10:00,11:00,2026-05-27,Approved,0.87,3,1
BKG100882,WW 222,Seminar,99,FAC5119,AIML,14:00,16:00,2026-05-21,Approved,0.99,3,0
BKG100883,EW 102,Training,49,FAC5110,CIVIL,14:00,15:00,2026-07-22,Approved,0.82,5,0
BKG100884,EW 115,Meeting,55,FAC5114,IT,12:00,13:00,2026-06-07,Approved,0.92,3,0
BKG100885,EW 118,Training,46,FAC5109,ECE,12:00,15:00,2026-06-20,Approved,0.77,5,0
BKG100886,AERO SEMINAR HALL,Class,52,FAC5061,ECE,11:00,12:00,2026-07-08,Approved,0.72,5,1
BKG100887,WW 011,Placement,52,FAC5068,CSE,11:00,14:00,2026-05-22,Approved,0.87,3,1
BKG100888,PSKILL Lab 1,Class,66,FAC5001,CIVIL,12:00,14:00,2026-05-13,Approved,1.0,4,0
BKG100889,WW 216,Placement,34,FAC5127,AIML,15:00,17:00,2026-05-26,Approved,0.85,3,0
BKG100890,Computer Lab  (24) - CAD Lab,Lab,74,FAC5093,AIDS,12:00,15:00,2026-05-20,Approved,0.94,3,0
BKG100891,COMPUTER LAB - 12,Meeting,59,FAC5130,AIML,10:00,12:00,2026-05-04,Approved,1.0,4,1
BKG100892,Mech library,Meeting,33,FAC5133,TEXTILE,11:00,14:00,2026-07-20,Approved,0.82,4,1
BKG100893,SF B03,Training,74,FAC5046,ECE,12:00,15:00,2026-06-28,Approved,0.92,5,0
BKG100894,Class Room 1,Conference,55,FAC5050,MECH,14:00,15:00,2026-05-27,Approved,0.92,4,0
BKG100895,COMPUTER LAB - 10,Lab,48,FAC5134,MECH,09:00,10:00,2026-06-06,Approved,0.81,3,1
BKG100896,ME303,Class,87,FAC5126,IT,10:00,12:00,2026-06-28,Approved,0.97,4,1
BKG100897,DATA SCIENCE LAB 2,Training,13,FAC5094,CIVIL,09:00,11:00,2026-05-28,Approved,0.43,5,1
BKG100898,EW 204,Lab,26,FAC5060,CSE,14:00,17:00,2026-06-20,Approved,0.65,4,0
BKG100899,ME205,Workshop,80,FAC5013,MECH,09:00,10:00,2026-06-18,Approved,0.89,4,1
BKG100900,Data Structure Lab (Computer  Lab-13),Training,46,FAC5026,ECE,15:00,18:00,2026-06-12,Approved,0.78,3,0
BKG100901,BIOTECH SEMINAR HALL,Class,109,FAC5006,CIVIL,10:00,11:00,2026-07-09,Approved,0.91,4,1
BKG100902,Artificial Intelligence Lab(COMPUTER LAB 2),Meeting,56,FAC5067,CIVIL,14:00,17:00,2026-05-28,Approved,0.79,3,0
BKG100903,Mech Smart class,Conference,15,FAC5071,AIDS,11:00,14:00,2026-06-16,Approved,0.47,4,1
BKG100904,WW 215,Conference,52,FAC5019,CSE,09:00,11:00,2026-07-14,Approved,0.87,4,1
BKG100905,WW 117,Workshop,40,FAC5016,AIDS,10:00,13:00,2026-06-02,Approved,0.67,3,1
BKG100906,EW 211,Meeting,35,FAC5002,MECH,11:00,13:00,2026-07-05,Approved,0.88,3,1
BKG100907,WW 210,Class,60,FAC5100,EEE,10:00,13:00,2026-05-25,Approved,1.0,5,1
BKG100908,Computer Lab (21),Lab,56,FAC5055,CIVIL,12:00,13:00,2026-05-03,Approved,0.95,3,0
BKG100909,COMPUTER LAB - 10,Lab,49,FAC5015,AIDS,11:00,13:00,2026-05-28,Approved,0.83,3,1
BKG100910,WW 004,Training,20,FAC5014,AIDS,10:00,12:00,2026-05-12,Approved,0.5,5,1
BKG100911,Physics Lab 2,Seminar,94,FAC5125,ECE,14:00,16:00,2026-05-14,Approved,0.94,4,0
BKG100912,ME108,Seminar,77,FAC5129,CIVIL,10:00,12:00,2026-05-22,Approved,0.86,5,1
BKG100913,WW 217,Meeting,35,FAC5010,ECE,15:00,16:00,2026-05-17,Approved,0.88,3,0
BKG100914,ME103,Training,25,FAC5004,IT,12:00,13:00,2026-05-03,Approved,0.62,3,0
BKG100915,EW 212,Training,92,FAC5059,ECE,15:00,18:00,2026-05-27,Approved,0.92,3,0
BKG100916,Basic work shop,Meeting,28,FAC5069,ECE,11:00,14:00,2026-06-05,Approved,0.7,3,1
BKG100917,EW 203,Conference,57,FAC5068,CSE,14:00,15:00,2026-05-26,Approved,0.95,5,0
BKG100918,DRAI Lab,Meeting,35,FAC5100,TEXTILE,11:00,13:00,2026-05-30,Approved,0.88,5,1
BKG100919,WW 213,Placement,51,FAC5113,AIML,11:00,12:00,2026-07-01,Approved,0.85,3,1
BKG100920,WW 227,Conference,99,FAC5132,CSE,14:00,17:00,2026-07-08,Approved,0.99,3,0
BKG100921,WW 114,Conference,50,FAC5066,TEXTILE,15:00,17:00,2026-05-16,Approved,0.83,5,0
BKG100922,Computer Lab (26),Meeting,56,FAC5127,ECE,11:00,14:00,2026-07-01,Approved,0.81,5,1
BKG100923,ME102,Placement,70,FAC5109,AIML,10:00,11:00,2026-06-22,Approved,0.78,3,1
BKG100924,SF 203,Class,79,FAC5123,TEXTILE,09:00,11:00,2026-05-12,Approved,0.99,5,1
BKG100925,ME202,Class,89,FAC5056,AIML,12:00,15:00,2026-06-04,Approved,0.99,4,0
BKG100926,Mech library,Conference,38,FAC5029,CSE,11:00,13:00,2026-05-22,Approved,0.95,3,1
BKG100927,Mech Smart class,Workshop,24,FAC5108,AIML,09:00,12:00,2026-05-25,Approved,0.75,3,1
BKG100928,COMPUTER LAB - 12,Training,41,FAC5009,AIML,09:00,12:00,2026-07-16,Approved,0.69,3,1
BKG100929,EW 115,Conference,58,FAC5059,MECH,10:00,11:00,2026-05-09,Approved,0.97,4,1
BKG100930,Mechatronics - Sensor and Instrumentation Laboratory,Workshop,16,FAC5041,CSE,09:00,12:00,2026-05-03,Approved,0.44,3,1
BKG100931,MH306,Class,45,FAC5077,CSE,09:00,12:00,2026-05-09,Approved,0.9,3,1
BKG100932,ME101,Conference,81,FAC5101,IT,11:00,13:00,2026-06-19,Approved,0.9,5,1
BKG100933,SF B02,Meeting,71,FAC5078,MECH,09:00,12:00,2026-06-16,Approved,0.89,3,1
BKG100934,WW 007,Conference,58,FAC5019,CSE,15:00,18:00,2026-07-06,Approved,0.97,5,0
BKG100935,ME102,Meeting,82,FAC5133,CSE,09:00,10:00,2026-06-21,Approved,0.91,4,1
BKG100936,EW 214,Placement,50,FAC5066,IT,15:00,16:00,2026-05-19,Approved,0.83,3,0
BKG100937,EW 118,Conference,54,FAC5015,ECE,14:00,15:00,2026-05-04,Approved,0.9,5,0
BKG100938,EW 214,Workshop,44,FAC5074,TEXTILE,09:00,10:00,2026-06-23,Approved,0.73,5,1
BKG100939,ME202,Class,79,FAC5071,AIDS,14:00,15:00,2026-05-29,Approved,0.88,5,0
BKG100940,WW 227,Meeting,100,FAC5030,CSE,15:00,17:00,2026-05-22,Approved,1.0,5,0
BKG100941,SF 202,Workshop,73,FAC5103,CSE,15:00,16:00,2026-07-17,Approved,0.91,4,0
BKG100942,ELCC smart class,Lab,40,FAC5129,CIVIL,12:00,15:00,2026-06-14,Approved,1.0,5,0
BKG100943,EW 105,Seminar,59,FAC5070,EEE,15:00,17:00,2026-07-05,Approved,0.98,4,0
BKG100944,WW 212,Training,93,FAC5018,AIML,15:00,16:00,2026-07-21,Approved,0.93,3,0
BKG100945,Agri Lab,Seminar,30,FAC5108,CIVIL,15:00,17:00,2026-06-17,Approved,0.67,4,0
BKG100946,EW 116,Class,57,FAC5036,EEE,14:00,16:00,2026-05-15,Approved,0.95,4,0
BKG100947,EW 106,Placement,60,FAC5028,TEXTILE,11:00,13:00,2026-07-22,Approved,1.0,3,1
